time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0,-0.18396,-0.06836,0.92395,-5.52672,1.08397,-0.0458,N3
0.02,-0.2161278481012658,-0.07383398734177216,0.9187569620253164,-3.683541012658228,0.6017031645569626,-0.2568379746835442,N3
0.04,-0.2183953475935829,-0.07775171122994652,0.9191441176470588,-1.9295403208556152,-2.706781604278074,-0.7631944919786096,N3
0.06,-0.19660077720207253,-0.08270917098445596,0.9137413989637305,-0.30993305699481866,-6.62436932642487,-0.794527823834197,N3
0.08,-0.17874953757225434,-0.07199341040462429,0.9291746242774567,1.3800432369942195,-9.693863410404624,-0.3808891907514452,N3
0.1,-0.17147524590163934,-0.04918338797814207,0.9633585245901639,1.7067518032786884,-11.172238633879783,0.32653207650273264,N3
0.12,-0.16191375,-0.03071375,0.99608,0.40267375000000016,-9.8167975,-0.02671749999999995,N3
0.14,-0.17051876344086023,-0.013190215053763419,1.0624685483870968,-1.4165677956989267,-6.678655053763437,-0.23909903225806467,N3
0.16,-0.2042198076923077,-0.0165475,1.0845717307692306,-6.215210961538461,-4.606870384615385,-0.7410451923076921,N3
0.18,-0.20521820512820513,-0.01911,1.0782528205128206,-6.990802307692307,-4.702290256410256,-1.0640051282051277,N3
0.2,-0.20621660256410257,-0.0216725,1.0719339102564103,-7.766393653846153,-4.797710128205128,-1.386965064102564,N3
0.22,-0.20721499999999998,-0.024235,1.065615,-8.541985,-4.893129999999999,-1.7099249999999997,N3
0.24,-0.20821339743589742,-0.026797499999999995,1.0592960897435897,-9.317576346153846,-4.988549871794872,-2.0328849358974352,N3
0.26,-0.20921179487179487,-0.029359999999999997,1.0529771794871796,-10.093167692307691,-5.083969743589743,-2.3558448717948717,N3
0.28,-0.2102101923076923,-0.0319225,1.0466582692307693,-10.868759038461539,-5.179389615384615,-2.6788048076923077,N3
0.3,-0.20824314285714285,-0.038244171428571415,1.0153313142857143,-12.182505657142855,-6.9412454857142825,-3.0016139428571424,N3
0.32,-0.20535723684210527,-0.04430067105263158,0.9841828947368422,-13.394794118421053,-8.717983381578948,-3.273561,N3
0.34,-0.1990282894736842,-0.045151986842105266,0.9770513157894737,-13.436979644736843,-9.07354785526316,-3.2052609999999997,N3
0.36,-0.19269934210526315,-0.046003302631578945,0.9699197368421053,-13.479165171052632,-9.429112328947369,-3.136961,N3
0.38,-0.1863703947368421,-0.04685461842105263,0.9627881578947368,-13.52135069736842,-9.78467680263158,-3.068661,N3
