x,y,label
-5.0648093,4.205307,7
-5.871995,4.4179606,7
-5.5770106,5.1514482,7
-4.339443,4.5578365,7
-3.4781637,3.4416218,7
-0.9506464,9.896046,7
-2.3293867,8.023954,7
-5.354279,6.2584634,7
-4.907546,4.4144163,7
21.748446,14.853212,8
15.294511,-20.339746,8
16.74962,-19.217237,8
17.587605,-18.830355,8
17.517658,-18.709215,8
17.056488,-19.031822,8
15.479218,-19.92531,8
14.944515,-20.320393,8
13.427771,-20.368504,8
12.730122,-21.163176,8
12.33033,-21.596329,8
12.460609,-17.76889,8
17.596764,-18.371252,8
14.664061,-20.045216,8
14.148676,-20.238562,8
13.064531,-22.20679,8
9.773053,-20.228786,8
11.274083,-21.456406,8
14.597003,-19.18103,8
11.595221,-21.226355,8
17.791958,-18.450645,8
15.077985,-19.896967,8
13.512244,-20.277847,8
12.079211,-22.197123,8
15.04281,-19.673649,8
11.702594,-21.261557,8
12.511305,-22.288395,8
15.705502,-19.705946,8
14.332597,-19.178528,8
12.154747,-22.205744,8
28.479475,-41.313522,15
28.991167,-42.416927,15
27.416843,-45.26277,15
27.651047,-40.417442,15
27.987179,-41.418903,15
28.050312,-43.83551,15
27.519583,-41.960537,15
29.136507,-42.42474,15
29.294867,-44.672832,15
29.686043,-44.21206,15
28.303434,-44.347084,15
27.148071,-44.849148,15
27.623064,-45.027466,15
27.714806,-45.35363,15
27.967974,-43.51208,15
27.973368,-42.58695,15
27.96057,-42.056423,15
27.781107,-40.682663,15
27.84962,-41.750607,15
27.043953,-44.91147,15
27.405005,-45.099644,15
26.96645,-41.183136,15
29.592274,-41.323204,15
27.754084,-40.530743,15
27.641178,-40.400223,15
26.97371,-44.95515,15
27.80913,-44.746666,15
28.400291,-42.7623,15
29.46413,-41.8482,15
28.701748,-41.586613,15
-9.216676,-4.5026937,16
-14.819472,-2.3303792,16
-10.6482115,-4.0257545,16
-15.219126,-2.0554268,16
-9.161286,-4.1367664,16
-15.272189,-1.6022332,16
-10.23722,-3.8080542,16
-14.424944,-0.719323,16
-9.202198,-2.7351778,16
-14.80427,-1.4332343,16
-8.043805,-2.0500333,16
11.874196,-16.067438,16
-14.823688,-2.8909702,16
-10.128761,-3.3643024,16
-9.653831,-6.0396857,16
-15.763505,-3.344227,16
-9.420853,-3.8093715,16
-8.767892,-6.8572297,16
-13.873768,-0.058770616,16
-8.00321,-1.8510581,16
-9.100094,-3.7113876,16
-14.403029,0.50967366,16
-14.246122,-2.4718044,16
-8.706383,-5.411036,16
-9.827449,-3.4860315,16
-15.270641,-5.0772147,16
-14.985667,-2.4676416,16
-8.643283,-2.9048245,16
-9.582589,-3.3566988,16
-9.087924,-2.8722126,16
28.717697,24.472696,17
29.120304,22.916626,17
29.39083,23.09069,17
28.694706,24.201181,17
29.8311,23.859426,17
27.762907,24.993559,17
28.487562,22.981241,17
29.324184,23.024574,17
28.429577,24.16045,17
29.643286,23.632874,17
29.094852,23.657656,17
27.603746,22.56336,17
27.767256,23.50038,17
27.403517,23.857832,17
27.787169,22.85592,17
25.197205,18.278582,17
27.354742,23.81268,17
26.278452,21.817749,17
26.763672,23.376478,17
27.051516,22.532433,17
26.400314,23.776476,17
26.2067,21.53195,17
28.738651,25.262304,17
27.427141,23.263165,17
26.35803,23.21139,17
27.155233,22.756048,17
26.861286,23.8364,17
27.62761,24.39203,17
27.648346,23.355604,17
26.721727,23.481457,17
26.808924,18.370373,18
50.951847,13.4965,18
49.020878,12.501052,18
49.06836,11.953681,18
49.72186,11.639982,18
49.412712,9.665548,18
49.425354,10.344929,18
49.727947,12.600169,18
46.54355,10.283165,18
46.377205,9.493291,18
47.664066,9.1768465,18
48.542618,11.798697,18
