time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0,0.91919,0.65369,0.17566,-34.65649,-12.8855,71.08397,G7
0.01,0.9069042857142856,0.6576510389610389,0.1913548051948052,-32.74313285714286,-9.762668831168835,69.99345701298701,G7
0.02,0.8924254198473283,0.6559765648854962,0.20244603053435106,-30.79855114503817,-8.146031755725193,69.98356900763358,G7
0.03,0.872864,0.647257,0.2085489999999999,-28.755722,-8.731298,71.421379,G7
0.04,0.8390906666666665,0.6361036666666666,0.217009,-26.36386866666666,-11.774551333333337,73.87430566666667,G7
0.05,0.80569,0.6264886666666667,0.2219286666666666,-23.819850333333335,-16.703307333333324,75.63918566666668,G7
0.06,0.775879090909091,0.6182798484848485,0.2224278787878787,-21.248904393939398,-22.75619212121211,76.8602753030303,G7
0.07,0.7652730303030303,0.613345505050505,0.20868040404040403,-18.98966702020202,-29.42593959595959,77.09931065656565,G7
0.08,0.7627310227272728,0.6108186363636363,0.1971048295454545,-16.59246670454544,-36.26543926136367,77.29623505681818,G7
0.09,0.7995605681818183,0.6200459090909091,0.1961332386363636,-13.52168261363635,-43.93372903409094,77.28755892045454,G7
0.1,0.8445575000000003,0.6310533510638299,0.2067128723404256,-10.780977765957434,-50.10614367021279,77.36235074468085,G7
0.11,0.9013075000000003,0.6446225000000001,0.23391500000000018,-8.515264999999989,-54.12595750000002,77.557255,G7
0.12,0.9576540782122909,0.6511095530726257,0.2581231284916202,-6.907926480446924,-55.44569173184357,78.11898480446928,G7
0.13,1.013642905027933,0.6513162569832402,0.27967620111731833,-5.884429273743018,-54.37101575418994,79.00601273743015,G7
0.14,1.0247410285714285,0.6509048571428572,0.3044311999999999,-4.740324800000002,-50.26329245714286,81.79960674285714,G7
0.15,1.0200667428571428,0.6502762857142858,0.3303111999999998,-3.5538448000000056,-45.08990388571431,85.26307531428569,G7
0.16,1.0178693103448275,0.6354086206896551,0.34612551724137924,-3.8373243103448282,-38.36694120689657,85.94919827586206,G7
0.17,1.0168959139784948,0.6204255376344086,0.3602890322580644,-4.03439392473118,-31.68981602150538,86.26422177419354,G7
0.18,1.0195195698924733,0.605527688172043,0.3698051612903226,-3.927689623655914,-25.197160107526898,85.55010887096775,G7
0.19,1.0199675792988314,0.596972262103506,0.37702480801335553,-3.8148868530884807,-20.996583606010045,85.20694432387313,G7
0.2,1.01701265442404,0.5983370367278797,0.3806525208681135,-3.6925454507512514,-20.381054390651084,85.44398105175293,G7
0.21,1.0140577295492488,0.5997018113522538,0.38428023372287146,-3.570204048414023,-19.765525175292154,85.68101777963273,G7
0.22,1.0111028046744577,0.6010665859766277,0.38790794657762934,-3.447862646076794,-19.149995959933218,85.91805450751252,G7
0.23,1.008147879799666,0.6024313606010017,0.39153565943238733,-3.325521243739565,-18.53446674457429,86.15509123539233,G7
0.24,1.0051929549248748,0.6037961352253756,0.39516337228714526,-3.203179841402338,-17.91893752921536,86.39212796327213,G7
0.25,1.0022380300500835,0.6051609098497496,0.39879108514190315,-3.080838439065109,-17.303408313856433,86.62916469115193,G7
0.26,0.9992831051752923,0.6065256844741235,0.402418797996661,-2.9584970367278802,-16.6878790984975,86.86620141903173,G7
0.27,0.996328180300501,0.6078904590984975,0.406046510851419,-2.8361556343906518,-16.072349883138568,87.10323814691152,G7
0.28,0.9933732554257098,0.6092552337228714,0.40967422370617695,-2.713814232053423,-15.456820667779635,87.34027487479132,G7
