time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0,1.16992,1.35522,0.30737,-23.9084,-372.38168,-281.80151,G4
0.02,1.46216,1.1947,0.49011,-49.77099,-227.78625,-253.61832,G4
0.04,1.4703578231292516,1.1080537414965983,0.42188646258503376,-58.371913265306155,-127.63088700680241,-228.46964312925164,G4
0.06,1.398495846153846,0.9490521538461534,0.3631150769230772,-62.95595646153844,-3.735756461538222,-193.57346584615377,G4
0.08,1.3324502105263156,0.8127255789473682,0.46089010526315843,-57.99999694736841,59.63985694736858,-166.18288126315778,G4
0.1,1.2454735519125681,0.7561239344262295,0.5629912568306011,-53.43695076502732,90.13423262295082,-143.0624437704918,G4
0.12,1.1016914705882352,0.7132295588235295,0.5995238235294118,-49.00382044117647,103.17714426470589,-119.18410455882353,G4
0.14,0.929358108108108,0.6637156756756757,0.5915045945945946,-43.91046216216217,99.49783513513513,-95.72271432432433,G4
0.16,0.7985618918918915,0.5992756756756755,0.5819954054054054,-37.50567189189187,76.45677675675667,-73.2873948648648,G4
0.18,0.781935536723164,0.5499110169491523,0.5983320903954803,-30.42264920903952,36.252469999999846,-53.412431129943435,G4
0.2,0.7995394001518603,0.5405875550493545,0.6074941078208048,-27.918422771450263,20.045478959757013,-46.84545803340926,G4
0.22,0.8132007517084282,0.5408274943052391,0.6110537129840546,-27.086088678815486,14.10322079726651,-44.68695537585421,G4
0.24,0.8268621032649962,0.5410674335611237,0.6146133181473045,-26.253754586180715,8.160962634776007,-42.528452718299164,G4
0.26,0.8405234548215642,0.5413073728170084,0.6181729233105543,-25.421420493545934,2.2187044722854767,-40.36995006074411,G4
0.28,0.8541848063781322,0.5415473120728929,0.6217325284738041,-24.589086400911157,-3.723553690205034,-38.21144740318906,G4
0.3,0.8678461579347001,0.5417872513287775,0.6252921336370539,-23.756752308276386,-9.665811852695528,-36.05294474563402,G4
0.32,0.8825138665526091,0.5417150042771599,0.6282546535500427,-22.970838468776734,-15.366781582549171,-33.93710508982036,G4
0.34,0.9026678443113773,0.5399408383233533,0.6279620958083832,-22.43798988023952,-19.752340179640726,-32.05384760479042,G4
0.36,0.9228218220701454,0.5381666723695465,0.6276695380667237,-21.90514129170231,-24.137898776732243,-30.170590119760483,G4
0.38,0.9429757998289136,0.5363925064157399,0.6273769803250642,-21.372292703165098,-28.52345737382378,-28.28733263473054,G4
0.4,0.9631297775876816,0.5346183404619332,0.6270844225834046,-20.83944411462789,-32.90901597091532,-26.4040751497006,G4
0.42,0.98328375534645,0.5328441745081266,0.6267918648417451,-20.306595526090675,-37.29457456800684,-24.520817664670666,G4
0.44,1.0099649407114626,0.5212098814229246,0.6159985375494068,-19.751861541501977,-42.09027379446641,-20.658537509881377,G4
0.46,1.0494639999999993,0.4867603999999996,0.5803758285714279,-19.158296171428578,-47.23811994285689,-12.285977371428515,G4
0.48,1.0483449032258063,0.43644290322580664,0.5198481935483876,-18.628707935483856,-39.312780709677305,-1.655753935483868,G4
0.5,1.027872643678161,0.4095836781609196,0.4960447701149426,-16.997541206896543,-26.533998908045966,8.589715574712653,G4
0.52,1.013283076923077,0.4171823076923078,0.48877153846153837,-14.221372307692297,-16.545511153846125,17.95243807692311,G4
0.54,0.993014213483146,0.4479470224719102,0.476319213483146,-10.630330449438194,-8.268807078651662,27.830775393258456,G4
0.56,0.9502456779661017,0.4656901694915251,0.4626507627118647,-5.315433050847416,1.971532118644138,41.832320762711994,G4
0.58,0.9235555813953488,0.4671313953488372,0.4675555813953488,0.8720065116279185,11.7731246511628,58.58725255813957,G4
0.6,0.9267945901639351,0.4886573770491802,0.4447452459016392,7.059692295081999,16.533098032786867,75.6498526229509,G4
0.62,0.9700646099290783,0.5107141134751775,0.44134085106382986,13.798060496453918,21.160087021276613,94.35775212765962,G4
0.64,1.0152901590457248,0.5580318986083489,0.49149159045725527,18.78446712723648,31.098812743538566,108.69038812127208,G4
0.66,1.0199979125248508,0.5672307057654076,0.5005691252485089,19.21243333001988,33.788021491053684,110.7057777833002,G4
0.68,1.0247056660039762,0.5764295129224652,0.5096466600397614,19.640399532803187,36.477230238568595,112.72116744532805,G4
0.7000000000000001,1.0294134194831013,0.5856283200795229,0.518724194831014,20.068365735586486,39.16643898608352,114.73655710735588,G4
0.72,1.0341211729622266,0.5948271272365805,0.5278017296222663,20.496331938369785,41.85564773359841,116.75194676938371,G4
0.74,1.0384133186490452,0.6037349118942729,0.5365653524229073,20.907788289280454,44.53159702643169,118.73676027900143,G4
0.76,1.0355645668135096,0.6076424008810571,0.5399353964757709,21.035575367107192,46.97972477973567,120.19621989720997,G4
0.78,1.0327158149779734,0.6115498898678414,0.5433054405286344,21.16336244493392,49.42785253303966,121.65567951541851,G4
0.8,1.0298670631424374,0.6154573788546256,0.5466754845814978,21.291149522760648,51.875980286343626,123.11513913362704,G4
0.8200000000000001,1.0270183113069014,0.6193648678414096,0.5500455286343612,21.418936600587372,54.32410803964759,124.57459875183555,G4
0.84,1.0241695594713656,0.6232723568281938,0.5534155726872246,21.5467236784141,56.77223579295154,126.03405837004406,G4
0.86,1.0213208076358296,0.627179845814978,0.5567856167400881,21.674510756240824,59.220363546255506,127.49351798825256,G4
0.88,1.0162979734620021,0.6300502050663448,0.5594523522316043,21.81430564535585,61.951249698431866,129.14226714113389,G4
0.9,1.0045754161640528,0.6297245114595899,0.5599517490952955,21.99110419782871,65.55349336550061,131.3743371049457,G4
0.92,0.9928528588661036,0.6293988178528347,0.5604511459589867,22.167902750301565,69.15573703256936,133.60640706875753,G4
0.9400000000000001,0.9811303015681543,0.6290731242460796,0.560950542822678,22.34470130277443,72.75798069963813,135.83847703256936,G4
0.96,0.9658542574257413,0.627837425742574,0.5597801980198014,22.588469504950517,76.94172772277248,138.82836772277255,G4
0.98,0.9234627868852479,0.6211573770491815,0.5472019672131163,23.534477704918075,85.81779426229487,148.78437868852467,G4
1.0,0.9553761240310125,0.6513344961240327,0.5649986821705415,25.65039387596903,88.41883682170528,161.39500038759715,G4
1.02,1.0743062456140355,0.7221265614035091,0.5733276842105265,27.00195435087719,90.02035203508773,174.9983137192983,G4
