time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.2280,0.69299,0.54443,0.52478,-6.74809,14.62595,-13.81679,G7
0.3488,0.70178,0.53149,0.50916,-5.64885,26.30534,-17.63359,G7
0.3702,0.66638,0.54285,0.51379,-4.10687,34.58015,-20.94657,G7
0.3872,0.64673,0.56787,0.53052,-4.80916,34.07634,-24.25954,G7
0.4046,0.65088,0.59290,0.54150,-8.39695,23.70992,-24.99237,G7
0.4215,0.65259,0.58936,0.54944,-13.37405,7.95420,-21.58779,G7
0.4349,0.64392,0.57056,0.56482,-17.26718,-8.04580,-17.34351,G7
0.4506,0.68054,0.54639,0.56384,-20.25954,-20.10687,-16.12214,G7
0.4666,0.73975,0.54089,0.55981,-22.45802,-25.29771,-16.42748,G7
0.4827,0.77966,0.53857,0.53992,-23.28244,-22.68702,-16.21374,G7
0.4989,0.79480,0.53772,0.53149,-21.83206,-13.87786,-16.25954,G7
0.5153,0.78894,0.54517,0.53394,-19.63359,-2.18321,-16.24427,G7
0.5339,0.75476,0.56165,0.55811,-17.70992,9.12977,-14.87023,G7
0.6256,0.71130,0.56580,0.57434,-16.41221,17.75573,-12.15267,G7
0.7883,0.66516,0.56592,0.58203,-15.64886,21.84733,-8.22901,G7
0.8057,0.65088,0.58838,0.61377,-14.99237,22.61069,-4.83969,G7
0.8245,0.63684,0.62781,0.65967,-16.25954,23.35878,-2.59542,G7
0.8375,0.62354,0.67151,0.72144,-18.50382,25.02290,-1.31298,G7
0.8508,0.60327,0.72119,0.80054,-21.66412,25.37405,0.33588,G7
0.8845,0.60730,0.76038,0.86108,-26.74809,25.29771,2.94656,G7
0.9007,0.62573,0.78357,0.90576,-32.18320,24.67175,7.32824,G7
0.9138,0.63379,0.78394,0.92932,-37.23664,25.45038,13.66412,G7
0.9305,0.62061,0.78894,0.98669,-40.48855,29.45038,21.16031,G7
0.9472,0.59082,0.81458,1.06836,-42.04580,34.58015,28.36641,G7
0.9590,0.60437,0.87097,1.17859,-43.86259,37.06870,34.47328,G7
0.9718,0.62109,0.94824,1.27808,-49.03817,39.00763,40.24427,G7
1.0819,0.64185,0.96814,1.30005,-58.44275,45.28244,44.54962,G7
1.2875,0.66309,0.90710,1.34705,-69.80153,55.61832,47.60305,G7
1.3261,0.67053,0.80664,1.43005,-80.80916,65.40458,49.55725,G7
1.3444,0.65735,0.74390,1.53381,-90.27481,72.93130,48.99237,G7
1.3569,0.61877,0.71375,1.61719,-100.68702,80.13741,44.79389,G7
1.3776,0.59924,0.69971,1.61902,-111.84733,85.09924,38.42748,G7
1.4041,0.58374,0.67480,1.56384,-123.57252,85.26717,33.38931,G7
1.4236,0.56934,0.62598,1.51465,-135.40459,82.74809,29.49618,G7
1.4397,0.56384,0.56238,1.46741,-146.15266,77.51145,26.33588,G7
1.4538,0.57336,0.49451,1.42773,-155.35878,71.05344,23.83206,G7
1.4685,0.62183,0.42065,1.35095,-162.30534,68.39695,21.90840,G7
1.4832,0.67444,0.33813,1.28870,-166.19847,71.89313,20.45802,G7
1.5865,0.71533,0.27063,1.22473,-166.79390,82.58015,18.70229,G7
1.7085,0.63672,0.18103,1.10632,-161.12978,121.32825,11.64886,G7
1.7803,0.54736,0.14624,1.04309,-156.29007,137.60306,5.28244,G7
1.8009,0.46790,0.10742,0.99194,-151.58778,144.12213,-2.42748,G7
1.8149,0.40845,0.07275,0.97583,-147.46565,142.12213,-10.82443,G7
1.8298,0.37463,0.03943,0.93958,-143.98473,136.21375,-19.05343,G7
