time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0845,0.60010,0.62158,0.71863,81.89313,-13.78626,19.49618,G7
0.1145,0.51624,0.67444,0.76062,80.41222,-13.63359,34.97710,G7
0.1350,0.50500,0.73315,0.79553,77.20611,-21.77099,45.43512,G7
0.1556,0.53687,0.78162,0.78687,72.09161,-31.41985,50.65649,G7
0.1731,0.55261,0.77954,0.73315,67.95420,-36.06107,53.34351,G7
0.3054,0.53979,0.74634,0.70276,65.57252,-36.97710,55.54198,G7
0.3454,0.50317,0.68298,0.66528,63.00763,-36.01527,58.21374,G7
0.4697,0.45544,0.63611,0.66113,62.99237,-34.51908,62.82443,G7
0.4860,0.44580,0.62512,0.67773,64.53435,-35.66412,69.90839,G7
0.5002,0.45386,0.66711,0.69543,66.01527,-39.54198,79.96947,G7
0.5223,0.49927,0.74341,0.70508,66.19847,-41.35878,91.46565,G7
0.5455,0.51917,0.82190,0.67017,65.96947,-39.20611,103.31298,G7
0.5609,0.51099,0.88525,0.63501,66.06107,-31.43511,113.17558,G7
0.5764,0.47205,0.94031,0.59644,66.04580,-20.29008,120.83969,G7
0.5902,0.41296,0.99438,0.56079,66.00000,-9.86260,127.23664,G7
0.6057,0.35547,1.04541,0.57922,65.51145,-2.82443,133.20610,G7
0.6191,0.31152,1.09253,0.62830,64.62595,-2.01527,140.30534,G7
0.6326,0.30090,1.13611,0.67871,62.64122,-6.70229,148.54962,G7
0.6506,0.35461,1.18054,0.72815,60.09160,-13.48092,157.38931,G7
0.7390,0.42871,1.22803,0.74561,57.63359,-16.44275,167.03816,G7
0.8999,0.48816,1.27332,0.74524,55.58779,-10.44275,177.37404,G7
0.9464,0.51477,1.31836,0.76453,53.54198,3.72519,187.74046,G7
0.9613,0.48193,1.36169,0.76721,51.23664,21.03817,198.48856,G7
0.9752,0.42114,1.42505,0.77258,48.91603,35.83206,208.62596,G7
0.9882,0.37622,1.50793,0.79810,44.74809,43.06870,217.78625,G7
1.0193,0.34045,1.59009,0.81396,37.64885,42.25954,225.80153,G7
1.0319,0.30798,1.64905,0.80920,28.62595,36.24427,232.59541,G7
1.0462,0.27441,1.68481,0.80737,19.55725,25.60305,238.83969,G7
1.0613,0.24731,1.69409,0.85144,10.47328,12.16794,245.17557,G7
1.0761,0.22437,1.67566,0.85669,0.68702,-1.19084,251.92366,G7
1.0892,0.23181,1.65015,0.84473,-6.99237,-13.84733,259.25192,G7
1.1045,0.25195,1.65283,0.82715,-11.23664,-23.96947,267.23663,G7
1.1294,0.25208,1.66333,0.76514,-14.03053,-30.12214,274.45801,G7
1.2529,0.22021,1.67957,0.70264,-15.58779,-34.30534,279.03818,G7
