time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.3736,0.26672,0.31506,0.40222,17.96947,111.37405,216.91603,G7
0.3915,0.18652,0.36499,0.42261,18.10687,96.87023,218.68703,G7
0.4060,0.19043,0.36340,0.49731,14.53435,74.30534,223.11450,G7
0.4212,0.23755,0.31775,0.54211,9.87786,60.48855,233.48091,G7
0.4355,0.28186,0.31506,0.52417,8.27481,61.49618,247.38931,G7
0.4520,0.27930,0.38318,0.45166,11.46565,75.20611,259.12976,G7
0.4694,0.19519,0.46899,0.38098,18.36641,98.41222,266.01526,G7
0.4847,-0.00696,0.55347,0.36816,26.15267,123.77100,267.32825,G7
0.5120,-0.29065,0.61865,0.36682,31.41985,139.32825,262.67175,G7
0.5289,-0.56494,0.62476,0.34937,30.96183,132.19847,252.35115,G7
0.5469,-0.74377,0.52979,0.34302,27.12977,109.45038,238.15266,G7
0.6922,-0.89587,0.35999,0.35217,26.15267,87.40458,226.80916,G7
0.8604,-0.98315,0.21313,0.33630,32.56488,75.93893,217.17557,G7
0.8922,-0.92944,0.18079,0.30261,45.14504,71.98473,201.37404,G7
0.9103,-0.84998,0.25635,0.28210,61.32824,76.47328,182.45801,G7
0.9359,-0.87048,0.38757,0.30908,77.95420,91.58778,166.22900,G7
0.9508,-1.00464,0.50098,0.37512,90.12214,103.20611,150.88550,G7
0.9657,-1.14502,0.57019,0.50134,95.75572,97.41985,135.17557,G7
0.9800,-1.20776,0.63147,0.61877,96.12214,75.00764,120.77863,G7
0.9933,-1.22754,0.69543,0.65979,91.78626,42.12214,110.19847,G7
1.0098,-1.26953,0.71643,0.62012,86.07633,10.65649,103.37405,G7
1.0237,-1.26025,0.70825,0.58459,81.81680,-16.96183,94.99236,G7
1.0389,-1.24219,0.67725,0.56116,78.16794,-34.24427,82.19847,G7
1.0540,-1.24036,0.66406,0.62256,78.15267,-31.87786,65.67939,G7
1.0661,-1.29309,0.69653,0.75073,81.08397,-15.66412,48.25954,G7
1.1687,-1.36438,0.74695,0.84265,82.56489,-1.28244,30.16794,G7
1.3144,-1.42456,0.77942,0.87769,81.74046,4.22901,10.45802,G7
1.3308,-1.48584,0.81104,0.85291,80.07633,2.29008,-11.72519,G7
1.3451,-1.55212,0.83569,0.78174,76.64122,-10.03053,-34.58015,G7
1.3608,-1.58862,0.81348,0.74744,72.65649,-33.61832,-56.15267,G7
1.3855,-1.53577,0.78162,0.72632,70.03053,-63.58779,-78.27481,G7
1.4025,-1.38977,0.75903,0.70032,68.01527,-92.19847,-99.45038,G7
1.4180,-1.20276,0.76819,0.71375,67.80153,-108.58015,-117.14503,G7
1.4342,-1.03442,0.79272,0.71448,69.25191,-110.29008,-133.41985,G7
1.4555,-0.94177,0.82837,0.66504,71.77100,-102.68702,-149.31297,G7
1.4708,-0.89099,0.85510,0.64380,74.21374,-97.35878,-164.21375,G7
1.4857,-0.85876,0.87122,0.64514,75.25191,-101.31298,-178.41222,G7
1.5006,-0.80383,0.90552,0.64771,74.03053,-115.34351,-192.70229,G7
1.6155,-0.72607,0.95544,0.61902,69.78626,-137.11450,-206.71756,G7
1.7339,-0.61218,1.00049,0.57080,62.97710,-164.35115,-219.17557,G7
1.7506,-0.48767,1.04895,0.52258,54.00000,-193.09924,-229.29771,G7
1.7666,-0.36206,1.07898,0.46436,44.99237,-218.87022,-238.39694,G7
1.7802,-0.22180,1.08276,0.42944,37.02290,-240.79390,-246.80916,G7
1.8102,-0.09058,1.08191,0.44775,29.64886,-257.95419,-253.14503,G7
1.8237,0.01819,1.09387,0.43555,21.80153,-272.77863,-258.03055,G7
1.8410,0.12354,1.11206,0.35510,15.31298,-289.37405,-261.74045,G7
1.8544,0.25781,1.16357,0.23083,8.62595,-307.98474,-264.25955,G7
1.8681,0.48145,1.11511,0.07837,0.85496,-329.32825,-262.62595,G7
1.8826,0.71509,0.96045,-0.02441,-4.47328,-344.77863,-253.32825,G7
1.8968,0.98511,0.81213,0.00513,-1.22137,-330.42749,-243.12978,G7
1.9124,1.23486,0.74292,0.06348,9.48092,-278.76337,-237.90840,G7
1.9285,1.35828,0.74109,0.04211,26.88550,-204.88550,-235.11450,G7
2.0328,1.27454,0.75928,0.09155,51.16031,-128.99237,-231.03816,G7
2.1648,1.00562,0.79053,0.24744,75.26717,-72.21374,-230.04581,G7
2.2076,0.79089,0.83337,0.39709,89.54198,-50.10687,-233.25191,G7
2.2207,0.73376,0.85339,0.43066,91.34351,-67.34351,-231.55725,G7
2.2465,0.79236,0.85645,0.37866,85.95420,-107.58778,-222.22900,G7
2.2592,0.98682,0.84387,0.24463,78.30534,-143.86259,-209.06870,G7
2.2776,1.25708,0.82288,0.14526,75.06870,-151.75572,-193.34351,G7
2.2898,1.52112,0.76416,0.15405,82.15267,-118.76336,-180.62596,G7
2.3027,1.60986,0.69824,0.34033,99.70992,-52.74809,-171.25191,G7
2.3165,1.41968,0.63599,0.49866,119.25191,13.45038,-162.35115,G7
2.3299,1.12744,0.62170,0.62280,132.99237,49.60305,-153.93893,G7
2.3460,0.89600,0.64917,0.71191,135.67938,43.06870,-144.19847,G7
2.3662,0.83130,0.71082,0.73340,127.93893,4.51908,-132.91603,G7
2.3808,0.95813,0.79224,0.66699,115.80153,-41.77099,-121.43511,G7
2.3945,1.20593,0.85864,0.59290,105.58778,-71.64886,-109.29771,G7
2.5471,1.37000,0.87537,0.57385,101.75572,-76.36641,-93.78626,G7
2.7418,1.39282,0.80884,0.60034,104.91603,-64.48855,-79.66412,G7
2.7632,1.34668,0.70166,0.65320,112.56489,-48.35115,-68.58015,G7
2.7778,1.31653,0.65430,0.72424,119.51145,-33.26717,-54.29008,G7
2.7912,1.30762,0.66406,0.80872,122.80916,-18.79389,-33.46565,G7
2.8228,1.28357,0.70984,0.85388,123.19084,-3.37405,-9.93893,G7
2.8354,1.21948,0.78149,0.86914,120.94656,10.70229,10.50382,G7
2.8482,1.13770,0.86572,0.85278,115.98473,19.58779,25.80153,G7
2.8605,1.05640,0.95703,0.81091,108.93130,20.67175,37.17557,G7
2.8736,1.02332,1.03577,0.77783,102.30534,15.92366,47.16031,G7
2.8861,1.04297,1.04651,0.77441,97.25191,11.12977,59.16031,G7
2.9005,1.09192,0.97998,0.79419,95.37405,12.91603,74.42748,G7
