time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.1530,0.32642,0.08972,0.71997,-55.35878,56.96183,-99.35878,G7
0.1660,0.30615,0.06116,0.70642,-54.50382,58.24427,-102.53435,G7
0.1809,0.31274,0.03918,0.71191,-52.03053,56.79389,-103.41985,G7
0.1946,0.32874,0.03516,0.71960,-49.08397,54.00000,-102.04580,G7
0.2114,0.32605,0.05371,0.71423,-46.44275,49.81680,-99.67939,G7
0.2292,0.26538,0.05762,0.65222,-45.05344,45.45038,-98.61069,G7
0.2469,0.19202,0.04004,0.59692,-43.22137,40.07634,-100.68702,G7
0.2630,0.14246,0.01758,0.57056,-40.71756,30.30534,-104.45802,G7
0.2788,0.16992,0.00793,0.60022,-37.90840,17.06870,-107.63359,G7
0.2908,0.23413,0.01563,0.69775,-35.16031,6.09160,-107.69466,G7
0.3046,0.29712,0.00500,0.71021,-32.85496,5.41985,-104.53435,G7
0.3216,0.28943,-0.00671,0.67419,-28.51908,14.76336,-100.03053,G7
0.4699,0.23718,-0.02686,0.62146,-23.26718,30.01527,-97.55725,G7
0.6372,0.17810,-0.02869,0.63806,-17.64886,37.38931,-97.38931,G7
0.6607,0.17065,-0.01587,0.70251,-14.48855,35.77099,-96.99236,G7
0.6741,0.18738,-0.01929,0.72766,-14.22901,27.92366,-92.80916,G7
0.7080,0.22742,-0.04297,0.72632,-14.73282,18.07634,-82.85497,G7
0.7231,0.24707,-0.06091,0.73291,-16.90076,10.91603,-71.06870,G7
0.7376,0.26184,-0.10620,0.72668,-19.70992,6.24427,-60.62595,G7
0.7522,0.26025,-0.15112,0.76404,-19.58779,-0.07634,-48.77863,G7
0.7665,0.25867,-0.16418,0.78186,-19.63359,-7.67939,-36.64122,G7
0.7809,0.29419,-0.17737,0.75732,-19.17557,-11.35878,-27.32825,G7
0.7952,0.33899,-0.16699,0.74463,-16.01527,-8.30534,-19.14504,G7
0.8116,0.35889,-0.16748,0.76709,-11.87786,4.25954,-11.45038,G7
0.9172,0.30396,-0.15637,0.78308,-7.19084,20.73282,-4.99237,G7
1.0780,0.15796,-0.12793,0.79077,-3.08397,34.68702,-0.80916,G7
1.1347,0.01758,-0.12866,0.81665,-0.68702,39.70992,0.77863,G7
1.1519,-0.04297,-0.14734,0.84021,-0.47328,31.63359,-0.54962,G7
1.1672,0.00854,-0.16724,0.88550,-1.60305,17.35878,-2.74809,G7
1.1954,0.08142,-0.17322,0.94653,-2.47328,5.52672,-3.28244,G7
1.2081,0.14258,-0.17920,0.96350,-3.57252,2.00000,-3.80153,G7
1.2204,0.12878,-0.17419,0.94739,-3.41985,5.49618,-4.35115,G7
1.2351,0.08716,-0.16736,0.94678,-2.41221,9.51145,-6.12214,G7
1.2475,0.06824,-0.15552,0.95764,-1.74046,8.22901,-9.02290,G7
1.2620,0.09326,-0.15955,0.98718,-2.35115,3.35878,-10.91603,G7
