time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.3003,0.84839,0.66284,0.42187,-30.21374,-45.70992,-21.77099,G7
0.3134,0.91443,0.66626,0.41833,-31.11450,-48.85496,-14.74809,G7
0.3272,0.95422,0.67053,0.43506,-30.36641,-40.99237,-10.13740,G7
0.3411,0.97913,0.68909,0.45837,-28.54962,-25.77099,-7.67939,G7
0.3570,0.94727,0.72449,0.51770,-27.05343,-8.24428,-5.25191,G7
0.3728,0.87170,0.76880,0.58643,-28.87023,5.35878,-2.97710,G7
0.3918,0.82471,0.84045,0.66724,-34.19847,2.80916,-0.21374,G7
0.4104,0.88916,0.91687,0.74292,-43.40458,-18.62595,5.29771,G7
0.4306,1.06677,0.99426,0.81995,-55.38931,-47.12977,17.40458,G7
0.4500,1.33728,0.98657,0.85449,-69.16031,-67.45038,37.35878,G7
0.4685,1.59534,0.94031,0.86780,-76.64122,-71.69466,63.14504,G7
0.4873,1.73694,0.84375,0.93286,-78.39695,-47.86259,88.54962,G7
0.6907,1.67932,0.75098,0.99915,-76.00000,-4.71756,108.24428,G7
0.7544,1.45496,0.69751,1.06323,-74.06107,40.68702,118.64122,G7
0.7735,1.18604,0.66931,1.10205,-76.88550,70.58015,120.03053,G7
0.7947,0.99841,0.63647,1.13281,-83.92367,80.07633,115.54198,G7
0.8080,0.91321,0.56555,1.15820,-93.16031,75.02290,110.09161,G7
0.8410,0.89563,0.47595,1.20898,-102.38168,66.61069,107.61832,G7
0.8568,0.87329,0.38892,1.23962,-110.88550,61.60305,107.83206,G7
0.8744,0.82874,0.31982,1.24976,-118.13741,65.72519,106.39695,G7
0.8881,0.77563,0.28198,1.24866,-125.20611,76.97710,101.64886,G7
0.9005,0.70288,0.26099,1.18176,-132.82443,89.16031,94.51908,G7
0.9141,0.61011,0.24658,1.08105,-140.32062,98.93130,85.05344,G7
0.9294,0.50146,0.22070,0.98157,-146.51909,103.06870,73.02290,G7
0.9479,0.43372,0.18982,0.93726,-151.14503,100.47328,59.23664,G7
0.9651,0.42981,0.15393,0.91125,-155.49619,91.64886,46.24427,G7
1.0681,0.47620,0.11633,0.88025,-158.48856,80.91603,36.71756,G7
1.2121,0.54224,0.08936,0.84656,-160.41222,72.15267,31.03817,G7
1.2258,0.60828,0.07910,0.79395,-160.74809,68.65649,26.96183,G7
1.2436,0.63684,0.06653,0.75720,-160.04581,70.71756,21.96947,G7
1.2591,0.64368,0.03149,0.71729,-158.41222,76.32061,14.99237,G7
1.2705,0.62695,0.00452,0.67212,-155.46565,81.80153,6.76336,G7
1.2924,0.61841,-0.02271,0.63794,-152.01527,84.12214,-1.69466,G7
1.3111,0.61597,-0.06567,0.62512,-148.53435,83.77100,-10.00000,G7
1.3256,0.62451,-0.11108,0.62268,-144.21375,85.19084,-18.15267,G7
1.3400,0.64758,-0.14172,0.61536,-138.83969,91.83206,-26.33588,G7
1.3540,0.65637,-0.14417,0.60681,-133.03816,102.13741,-34.85496,G7
1.3808,0.62109,-0.13196,0.61670,-127.19084,114.00000,-44.18320,G7
1.3940,0.54675,-0.11389,0.63977,-121.48092,123.86259,-54.67176,G7
1.5458,0.48145,-0.09216,0.63293,-116.22900,125.54198,-66.15267,G7
1.6614,0.44934,-0.07422,0.60962,-112.33588,116.25954,-78.10687,G7
1.7030,0.47485,-0.05505,0.59167,-109.78626,101.80153,-89.06870,G7
1.7167,0.53845,-0.04517,0.58679,-107.26717,90.07633,-97.19084,G7
1.7372,0.60474,-0.03601,0.58191,-103.87786,88.96183,-102.90076,G7
1.7511,0.62378,-0.04407,0.57288,-99.11450,102.56489,-108.45802,G7
1.7649,0.57629,-0.06421,0.55347,-91.12977,126.19847,-116.04580,G7
1.7969,0.48254,-0.05713,0.56140,-80.33588,147.52672,-126.67175,G7
1.8104,0.39539,0.00439,0.59534,-70.99236,151.35878,-139.55725,G7
1.8232,0.33313,0.09998,0.60388,-64.93130,132.54962,-151.67938,G7
1.8362,0.34375,0.20215,0.59192,-60.99237,99.67939,-160.73282,G7
1.8485,0.46545,0.28003,0.57617,-59.17557,68.30534,-165.55725,G7
1.8619,0.66162,0.29407,0.54993,-56.61069,54.76336,-164.85497,G7
1.8770,0.85413,0.22253,0.48914,-50.32061,71.45038,-159.64885,G7
2.0157,0.94580,0.10400,0.46460,-40.64122,119.31298,-154.51909,G7
2.1757,0.88989,0.06274,0.48975,-25.49618,188.13741,-154.70229,G7
2.2170,0.68311,0.17212,0.51794,-6.01527,254.41222,-164.82443,G7
2.2323,0.41541,0.35474,0.56396,13.49618,291.90839,-183.16031,G7
2.2463,0.15552,0.49707,0.67493,27.17557,288.21375,-201.66412,G7
2.2643,0.01599,0.56763,0.70984,31.75573,250.27481,-215.17557,G7
2.2844,0.04163,0.57007,0.71741,23.06870,194.41222,-220.61069,G7
2.2981,0.18530,0.52356,0.70129,9.95420,136.42747,-212.30534,G7
2.3138,0.35278,0.48218,0.68347,1.34351,96.47328,-192.01527,G7
2.3291,0.41711,0.45447,0.69348,-2.83969,77.67939,-169.43512,G7
