time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0,-0.01794,0.08301,0.77405,-4.8855,9.00763,-4.33588,G1
0.02,-0.018762442244224423,0.07774003300330033,0.7682004950495049,-4.413880198019802,10.067767293729373,-4.525333465346535,G1
0.04,-0.019584884488448848,0.07247006600660066,0.76235099009901,-3.9422603960396043,11.127904587458747,-4.714786930693069,G1
0.06,-0.02040732673267327,0.067200099009901,0.7565014851485149,-3.4706405940594065,12.18804188118812,-4.904240396039604,G1
0.08,-0.02122976897689769,0.06193013201320132,0.7506519801980198,-2.9990207920792082,13.248179174917492,-5.093693861386139,G1
0.1,-0.022052211221122112,0.056660165016501646,0.7448024752475247,-2.52740099009901,14.308316468646867,-5.283147326732673,G1
0.12,-0.022874653465346534,0.051390198019801984,0.7389529702970298,-2.055781188118812,15.36845376237624,-5.472600792079208,G1
0.14,-0.02369709570957096,0.04612023102310231,0.7331034653465347,-1.584161386138614,16.428591056105613,-5.662054257425742,G1
0.16,-0.02417,0.04309,0.72974,-1.31298,17.03817,-5.77099,G1
0.18,-0.05120112582781455,0.028368675496688752,0.7277146357615895,0.9850833774834422,17.92851854304636,-6.841816622516555,G1
0.2,-0.07121682352941176,0.034353058823529424,0.717864705882353,5.239695058823531,13.205924705882348,-7.388950352941175,G1
0.22,-0.06403250980392158,0.05292560784313725,0.7170019607843138,7.886000941176469,6.165061960784319,-6.538785647058824,G1
0.24,-0.018918601398601506,0.08284034965034957,0.7219936363636363,10.550150489510488,-5.16628573426572,-4.16644531468532,G1
0.26,0.031908161764705886,0.12220404411764707,0.7156219117647058,10.939044852941176,-9.20880036764706,-1.9253508088235292,G1
0.28,0.09358930069930073,0.14924678321678322,0.6729176223776223,10.32338825174825,1.5296044055944198,-1.7244468531468538,G1
0.3,0.10603451612903224,0.13687490322580642,0.6489002580645161,10.69647535483871,24.025709612903242,-2.4994814193548396,G1
0.32,0.0728724516129032,0.08963245161290322,0.6408745806451613,14.28209741935484,48.22162212903226,-4.160155225806452,G1
0.34,0.031551333333333355,0.07452466666666667,0.6722480000000001,19.598977999999995,66.00915933333333,-6.083457333333333,G1
0.36,0.01692995637949838,0.07921929116684841,0.6799058233369684,20.997340796074155,69.53590640130861,-6.337572758996728,G1
0.38,0.006066270447110132,0.0851843947655398,0.6832078953107961,21.853103064340242,71.35065231188659,-6.374200894220284,G1
0.4,-0.004797415485278116,0.0911494983642312,0.6865099672846238,22.70886533260633,73.16539822246456,-6.410829029443839,G1
0.42,-0.01566110141766633,0.09711460196292257,0.6898120392584515,23.564627600872413,74.98014413304253,-6.4474571646673935,G1
0.44,-0.0252439486467731,0.10335900069396255,0.6931996252602359,24.284832879944485,76.27516742539903,-6.4188968216516304,G1
0.46,-0.031765808466342846,0.11027086745315756,0.6967915752949341,24.68107993060375,76.32814174878557,-6.234547064538514,G1
0.48,-0.038287668285912575,0.11718273421235255,0.7003835253296322,25.077326981263013,76.3811160721721,-6.050197307425399,G1
0.5,-0.044809528105482326,0.12409460097154756,0.7039754753643304,25.47357403192228,76.43409039555864,-5.865847550312282,G1
0.52,-0.051331387925052076,0.13100646773074257,0.7075674253990285,25.86982108258154,76.48706471894518,-5.681497793199166,G1
0.54,-0.057853247744621826,0.13791833448993757,0.7111593754337265,26.266068133240807,76.54003904233171,-5.49714803608605,G1
0.56,-0.06437510756419157,0.1448302012491326,0.7147513254684247,26.66231518390007,76.59301336571825,-5.312798278972934,G1
0.58,-0.07200449871465298,0.153520616966581,0.7182458097686375,27.067406272493574,76.32684976863753,-5.046843290488431,G1
0.6,-0.09083226221079693,0.18019413881748075,0.7207548071979434,27.561920411311053,72.83384719794344,-3.955768740359896,G1
0.62,-0.10520426229508195,0.21050077868852465,0.7225802868852459,27.93392295081967,68.63158700819672,-2.6835809836065554,G1
0.64,-0.09330262295081965,0.2622302868852461,0.720375368852459,27.58352950819672,60.247152581967185,-0.343449836065568,G1
0.66,-0.015659999999999823,0.2896449999999999,0.6782199999999999,26.320610000000002,52.39695000000001,6.187022500000017,G1
0.68,0.05089572016460895,0.20858790123456764,0.6734202469135804,28.04077567901236,62.594793950617344,14.788868971193429,G1
0.7000000000000001,0.02337970802919696,0.15386693430656925,0.7023632846715329,31.920985693430676,78.38758992700737,17.761969927007307,G1
0.72,-0.06306142857142857,0.15831,0.7388957142857143,39.41766285714286,101.85605285714286,20.516904285714286,G1
0.74,-0.17285321167883214,0.23011145985401463,0.780624890510949,46.11801058394161,110.01326248175182,23.844989781021898,G1
0.76,-0.19486098039215685,0.29097483660130724,0.7782135294117647,48.553806470588235,101.38043045751633,27.324350457516342,G1
0.78,-0.16514342657342654,0.34706405594405604,0.748156923076923,48.91368118881119,90.45854405594405,31.813692377622385,G1
0.8,-0.1445612364760433,0.3640336939721793,0.6874256105100464,47.96783888717156,87.13843037094281,34.42215298299845,G1
0.8200000000000001,-0.14186262751159198,0.361996599690881,0.6791056723338486,48.04806763523957,87.81802078825348,34.83981758887171,G1
0.84,-0.13916401854714067,0.3599595054095827,0.6707857341576507,48.12829638330757,88.49761120556414,35.25748219474497,G1
0.86,-0.13646540958268935,0.3579224111282844,0.6624657959814528,48.20852513137558,89.1772016228748,35.675146800618236,G1
0.88,-0.13376680061823804,0.3558853168469861,0.654145857805255,48.28875387944359,89.85679204018547,36.0928114064915,G1
0.9,-0.13106819165378672,0.3538482225656878,0.6458259196290572,48.36898262751159,90.53638245749613,36.51047601236476,G1
0.92,-0.1283695826893354,0.3518111282843895,0.6375059814528593,48.4492113755796,91.2159728748068,36.928140618238025,G1
0.9400000000000001,-0.13093461212976024,0.34563159379407615,0.6357327080394922,48.75364530324401,92.48252207334274,37.507147616361074,G1
0.96,-0.13575548660084624,0.3376767277856136,0.6367651480959097,49.15416716502116,94.00062503526092,38.15530135401975,G1
0.98,-0.14057636107193228,0.32972186177715096,0.6377975881523272,49.55468902679831,95.51872799717911,38.80345509167842,G1
1.0,-0.1453972355430183,0.32176699576868834,0.6388300282087447,49.95521088857546,97.03683095909732,39.4516088293371,G1
1.02,-0.15021811001410434,0.3138121297602257,0.6398624682651621,50.35573275035261,98.5549339210155,40.09976256699577,G1
1.04,-0.1550389844851904,0.3058572637517631,0.6408949083215797,50.756254612129766,100.0730368829337,40.747916304654446,G1
1.06,-0.15985985895627644,0.29790239774330046,0.6419273483779971,51.156776473906916,101.59113984485191,41.39607004231312,G1
1.08,-0.2095398837209299,0.2670946511627909,0.6912505813953486,54.702466279069746,107.50026499999996,46.26202465116276,G1
1.1,-0.28903580645161264,0.2793597419354836,0.7612319354838709,59.821423483870966,107.11361709677422,56.35813696774189,G1
1.12,-0.3549803597122304,0.355464460431655,0.7669087050359711,60.68482417266188,97.82623748201435,68.71678755395689,G1
1.1400000000000001,-0.3929691379310345,0.4206891379310346,0.7556302298850575,61.41098896551724,86.65104649425285,79.16539925287358,G1
1.16,-0.3810463829787236,0.47763085106382935,0.6885888829787241,61.41246042553192,74.38614563829796,84.73047521276592,G1
1.18,-0.3212343023255821,0.5234334302325577,0.5864543604651173,60.9376923255814,62.81386040697686,89.75732058139529,G1
1.2,-0.2655056944444446,0.5567600462962962,0.5524971759259261,61.80909027777778,60.14326939814815,96.13789754629627,G1
