time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.1782,0.77954,-0.13367,0.65405,-3.77099,0.38168,0.94656,N2
0.1936,0.77161,-0.13123,0.65576,-3.48092,1.12977,1.20611,N2
0.2077,0.76770,-0.12952,0.65881,-3.57252,1.06870,1.19084,N2
0.2247,0.77258,-0.12817,0.65564,-4.03053,0.58015,1.22137,N2
0.2401,0.78064,-0.12537,0.65527,-4.07634,0.38168,1.16031,N2
0.2566,0.78760,-0.11743,0.66077,-3.98473,0.76336,1.05344,N2
0.2744,0.76978,-0.11768,0.66382,-3.98473,1.46565,0.91603,N2
0.2923,0.76648,-0.11316,0.66455,-4.16794,1.90840,0.54962,N2
0.3110,0.76367,-0.11035,0.67261,-4.68702,1.66412,0.07634,N2
0.3294,0.76611,-0.11182,0.67175,-5.35878,1.48092,-0.33588,N2
0.3478,0.77026,-0.11560,0.66370,-5.61832,1.67939,-0.71756,N2
0.3662,0.76660,-0.11597,0.66833,-5.95420,1.98473,-0.91603,N2
0.4618,0.76758,-0.11462,0.66138,-6.12214,2.15267,-1.03817,N2
0.5978,0.77051,-0.11719,0.66467,-6.16794,2.07634,-1.06870,N2
0.6156,0.77112,-0.11755,0.66138,-6.24427,2.22901,-1.14504,N2
0.6304,0.77124,-0.10950,0.66577,-6.18321,2.77863,-0.99237,N2
0.6456,0.76624,-0.11060,0.67493,-6.27481,3.06870,-0.85496,N2
0.6689,0.75793,-0.11182,0.67346,-6.62595,2.68702,-0.87023,N2
0.6822,0.75671,-0.11292,0.66797,-7.17557,1.60305,-1.23664,N2
0.6961,0.76990,-0.11499,0.66394,-7.66412,0.39695,-1.72519,N2
0.7101,0.77917,-0.11804,0.66113,-7.95420,-0.03053,-2.01527,N2
0.7233,0.77942,-0.11633,0.66504,-7.95420,0.65649,-1.96947,N2
0.7376,0.76941,-0.11914,0.66125,-7.92366,1.64885,-1.81679,N2
0.7521,0.76697,-0.12280,0.65747,-8.00000,1.89313,-1.98473,N2
0.7656,0.77222,-0.12524,0.65833,-8.00000,1.55725,-2.16794,N2
0.7832,0.77637,-0.12744,0.65161,-7.93893,1.55725,-2.25954,N2
0.8993,0.77637,-0.12708,0.65576,-7.74046,1.98473,-2.30534,N2
1.0184,0.77136,-0.13245,0.65942,-7.60305,2.54962,-2.22901,N2
1.0394,0.76758,-0.12927,0.65308,-7.58779,2.48855,-2.35115,N2
1.0539,0.77148,-0.13110,0.64905,-7.60305,1.93893,-2.50382,N2
1.0668,0.78015,-0.13293,0.64673,-7.38931,1.49618,-2.51908,N2
1.0941,0.78442,-0.13025,0.64880,-7.05344,1.54198,-2.21374,N2
1.1107,0.78088,-0.12842,0.65222,-6.65649,1.95420,-1.60305,N2
1.1255,0.77551,-0.12073,0.66003,-6.45802,2.47328,-1.29771,N2
1.1388,0.76941,-0.11316,0.66565,-6.22901,2.88550,-1.25191,N2
1.1524,0.76526,-0.10901,0.66504,-6.27481,2.62595,-1.29771,N2
1.1665,0.76599,-0.11072,0.66479,-6.61069,1.96947,-1.61832,N2
1.1817,0.77417,-0.11206,0.66089,-6.73282,1.87786,-1.75573,N2
1.1965,0.77051,-0.11438,0.66016,-6.56489,1.96947,-1.57252,N2
1.3035,0.77100,-0.12012,0.65173,-6.41221,2.18321,-1.41985,N2
1.3753,0.77222,-0.12073,0.65479,-6.32061,2.51908,-1.46565,N2
1.4641,0.77332,-0.11938,0.66064,-6.21374,3.12977,-1.57252,N2
1.4804,0.77185,-0.12195,0.65833,-6.32061,3.89313,-1.70992,N2
1.4937,0.76904,-0.11694,0.67261,-6.44275,4.54962,-1.83206,N2
1.5071,0.76233,-0.11157,0.67444,-6.65649,5.08397,-1.78626,N2
1.5221,0.76453,-0.10754,0.67517,-7.37405,4.06107,-2.25954,N2
1.5377,0.76819,-0.11218,0.66699,-7.55725,3.60305,-2.32061,N2
1.5541,0.76978,-0.11682,0.66443,-7.64885,3.48092,-2.18321,N2
1.5924,0.77039,-0.11963,0.65784,-7.57252,3.58779,-2.16794,N2
1.6067,0.76929,-0.12146,0.65833,-7.45038,3.58779,-2.25954,N2
1.6214,0.76892,-0.12537,0.66260,-7.45038,3.67939,-2.19847,N2
1.6351,0.76880,-0.13147,0.66040,-7.52672,3.57252,-2.22901,N2
1.6491,0.76697,-0.13049,0.66809,-7.75573,3.41985,-2.30534,N2
1.7722,0.75940,-0.12512,0.66870,-8.00000,3.28244,-2.25954,N2
1.9633,0.75439,-0.12878,0.67065,-8.41221,2.53435,-2.44275,N2
