time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0362,0.58484,0.85547,0.13696,-6.58015,40.22901,12.62595,N2
0.0491,0.58716,0.86938,0.13843,-8.80916,29.25191,17.57252,N2
0.0615,0.58716,0.86938,0.13843,-8.80916,29.25191,17.57252,N2
0.0735,0.59253,0.86877,0.13635,-10.30534,25.14504,20.29008,N2
0.0872,0.59351,0.86292,0.13855,-11.41985,21.75573,22.71756,N2
0.1033,0.59680,0.85559,0.15430,-12.24428,19.84733,24.33588,N2
0.1157,0.61511,0.84351,0.17053,-12.87023,20.42748,25.54198,N2
0.1304,0.63867,0.83923,0.17810,-13.66412,24.16794,27.19084,N2
0.1449,0.64600,0.84521,0.18958,-14.73282,30.67175,28.87023,N2
0.1621,0.62561,0.85498,0.19299,-15.80153,37.51145,29.96947,N2
0.1812,0.59900,0.83569,0.21399,-16.58015,41.09924,30.15267,N2
0.2023,0.59595,0.80945,0.24316,-16.82443,40.03053,29.43511,N2
0.3406,0.62488,0.82214,0.26074,-17.25191,36.45802,28.62595,N2
0.5422,0.66907,0.85461,0.28113,-18.68702,33.09924,28.29008,N2
0.5616,0.74390,0.86072,0.31238,-20.71756,32.58015,28.56489,N2
0.5765,0.83313,0.84766,0.35205,-23.17557,36.64122,30.58015,N2
0.5914,0.89844,0.85168,0.36975,-26.77863,45.86259,34.48855,N2
0.6192,0.86450,0.91931,0.32654,-32.50382,53.69466,44.44275,N2
0.6335,0.86829,0.90881,0.34045,-33.35878,43.06870,47.74046,N2
0.6509,0.94824,0.87036,0.35937,-33.14504,31.45038,52.36641,N2
0.6681,1.14331,0.91772,0.39258,-32.94656,30.65649,58.64122,N2
0.6835,1.30872,0.95422,0.40881,-32.61069,44.87023,71.51145,N2
0.6991,1.33411,0.95569,0.41821,-32.73283,71.25191,89.31298,N2
0.7136,1.28638,0.94580,0.41821,-33.26717,102.27481,104.06107,N2
0.7297,1.18262,0.95776,0.40564,-35.28244,129.22137,114.71756,N2
0.8429,1.04907,0.98303,0.38794,-38.42748,142.07634,122.82442,N2
0.9809,0.94019,0.98828,0.39148,-41.98473,137.26718,128.07634,N2
0.9999,0.92639,0.97217,0.39795,-46.25954,121.83206,131.26718,N2
1.0142,1.01978,0.95911,0.41711,-51.22137,110.07633,134.96184,N2
1.0291,1.16626,0.94336,0.43726,-55.05344,112.82442,140.80916,N2
1.0422,1.28894,0.95667,0.41565,-57.45038,136.53435,148.90076,N2
1.0572,1.31592,0.98279,0.38098,-59.74046,174.45801,157.32825,N2
1.0719,1.22058,0.97534,0.33704,-60.82443,213.81679,163.49619,N2
1.0892,1.05237,0.95728,0.32593,-60.50382,242.38168,166.47328,N2
1.1201,0.88660,0.92053,0.32629,-60.38168,255.93893,168.54962,N2
1.1345,0.84973,0.94641,0.32642,-61.61832,251.43512,167.69466,N2
1.1487,1.06262,0.97302,0.33752,-64.07633,251.31297,165.49619,N2
1.1659,1.22900,0.95972,0.34827,-66.82442,269.48093,172.97710,N2
1.3048,1.27271,0.94287,0.35474,-69.28244,306.41220,181.35878,N2
1.4997,1.18835,0.93384,0.36694,-70.06107,345.77100,185.58778,N2
1.5225,1.04932,0.93713,0.35547,-69.29771,372.03055,185.45038,N2
1.5349,0.90637,0.87915,0.39331,-67.48092,381.41986,185.61832,N2
1.5489,0.79456,0.84180,0.45483,-67.60305,377.05344,187.35878,N2
1.5627,0.71570,0.84607,0.50891,-71.40458,363.19083,188.27481,N2
1.5900,0.82874,0.88318,0.55884,-77.43511,347.49619,184.32062,N2
1.6048,0.96619,0.87256,0.59814,-83.38931,345.77100,187.22137,N2
1.6197,0.93323,0.83765,0.62073,-89.06870,357.48093,193.16031,N2
1.6433,0.82886,0.78333,0.61841,-94.04580,369.25192,192.47328,N2
1.6573,0.70801,0.75708,0.62891,-98.16794,370.62595,184.91603,N2
1.6718,0.50830,0.68945,0.66431,-101.55725,360.18320,181.75572,N2
1.6852,0.36914,0.66028,0.69751,-105.74046,336.32062,179.63359,N2
1.7929,0.37170,0.64648,0.70251,-109.43511,306.96182,175.51144,N2
1.9278,0.42004,0.62488,0.69971,-112.90076,287.02289,171.96947,N2
1.9509,0.37354,0.58777,0.70105,-115.78626,277.74045,170.68703,N2
1.9653,0.27271,0.51892,0.71985,-118.90076,271.32825,168.16794,N2
1.9802,0.19116,0.46155,0.73669,-121.45038,262.33588,165.75572,N2
2.0114,0.11157,0.43811,0.73621,-122.56489,245.49619,162.91603,N2
2.0245,0.02625,0.42187,0.71936,-122.67175,223.37404,156.87022,N2
2.0379,-0.04187,0.40015,0.69885,-122.62595,194.97710,148.39694,N2
2.0514,-0.05591,0.37549,0.68762,-123.48092,163.81679,139.31297,N2
2.0660,-0.03174,0.33301,0.69287,-124.07633,136.09160,133.84734,N2
2.0854,0.03259,0.30676,0.70667,-122.96183,117.02290,133.09924,N2
2.1000,0.05493,0.26697,0.72766,-121.52672,106.35114,135.03816,N2
2.1142,0.06506,0.24512,0.72998,-119.54198,101.37405,136.82443,N2
2.1263,0.05750,0.25366,0.71350,-116.71756,99.84733,138.01527,N2
2.2557,0.04297,0.25281,0.69348,-113.14503,100.80916,138.36641,N2
2.3975,0.03259,0.23303,0.67065,-109.16031,105.17558,137.67938,N2
2.4271,-0.00488,0.22388,0.64856,-106.03053,113.08397,136.68703,N2
2.4433,-0.04614,0.20496,0.63123,-103.67939,121.60305,136.33588,N2
2.4617,-0.03772,0.18665,0.59644,-101.78626,132.01527,136.68703,N2
2.4847,-0.08154,0.17798,0.56848,-100.22900,143.06870,137.49619,N2
2.4983,-0.17957,0.17383,0.54053,-98.21374,149.87787,136.65649,N2
2.5127,-0.25513,0.17322,0.50879,-96.07633,149.03816,134.44275,N2
2.5373,-0.29456,0.17395,0.48474,-94.19847,142.06107,131.52672,N2
2.5497,-0.31702,0.16882,0.46643,-91.98473,133.69466,127.96947,N2
2.5640,-0.29895,0.14722,0.45044,-88.73283,128.42747,124.33588,N2
2.5780,-0.27783,0.13220,0.44849,-84.62595,128.01527,121.29771,N2
2.5913,-0.26428,0.13806,0.44202,-80.21374,133.43512,118.94656,N2
2.6049,-0.27893,0.14587,0.43323,-76.61069,142.53435,117.92367,N2
2.7724,-0.33020,0.14282,0.42590,-73.96947,151.69466,117.22137,N2
2.9814,-0.37927,0.13818,0.40381,-71.23664,157.57253,115.60305,N2
3.0014,-0.43420,0.12976,0.38037,-68.27481,159.17557,113.66412,N2
3.0169,-0.48779,0.11890,0.36060,-64.80916,158.19847,111.69466,N2
3.0506,-0.52344,0.11011,0.34448,-60.24427,154.24428,109.06870,N2
3.0667,-0.56714,0.10840,0.33276,-55.55725,148.50381,105.77100,N2
3.0829,-0.62915,0.10754,0.33533,-51.41985,140.04581,102.24428,N2
3.0982,-0.66260,0.13147,0.32910,-47.75573,128.09160,97.86259,N2
3.1136,-0.69983,0.14331,0.32678,-46.15267,115.38931,93.61832,N2
3.1272,-0.70056,0.13831,0.33850,-45.23664,103.34351,89.37405,N2
3.1416,-0.68518,0.12817,0.34680,-43.28244,94.12214,84.32061,N2
3.1550,-0.69006,0.10718,0.35791,-40.35115,88.64122,79.26717,N2
3.1694,-0.74207,0.08582,0.37610,-36.32061,84.06107,74.56489,N2
3.2628,-0.80090,0.08655,0.38696,-31.80153,76.68702,69.87786,N2
3.3883,-0.83032,0.09595,0.40063,-27.60305,65.96947,65.41985,N2
3.4560,-0.84070,0.12854,0.40894,-24.51908,53.78626,60.47328,N2
3.4757,-0.86829,0.16370,0.40344,-24.06107,42.16794,54.65649,N2
3.4899,-0.88733,0.16541,0.40039,-25.55725,30.54962,48.51908,N2
3.5042,-0.86401,0.15613,0.42688,-27.12977,18.82443,42.50382,N2
3.5310,-0.83289,0.15125,0.44360,-28.42748,10.47328,37.11450,N2
3.5459,-0.80212,0.14478,0.46533,-28.93130,6.85496,32.04580,N2
3.5596,-0.78394,0.13367,0.48108,-28.27481,7.95420,27.58779,N2
3.5742,-0.80640,0.11877,0.47620,-26.56489,11.14504,23.45038,N2
3.5887,-0.83508,0.11377,0.46997,-24.19847,12.82443,19.45038,N2
3.6028,-0.85046,0.11450,0.46460,-21.89313,11.38931,15.84733,N2
3.6194,-0.83704,0.12219,0.46948,-19.92366,8.32061,12.38168,N2
3.6346,-0.81067,0.13843,0.46313,-18.96183,6.04580,9.38931,N2
3.7765,-0.80518,0.14966,0.46851,-19.55725,4.91603,7.05344,N2
3.9265,-0.79883,0.13757,0.46997,-20.99237,3.52672,5.09924,N2
3.9555,-0.79993,0.11938,0.48230,-21.74046,1.49618,2.64122,N2
3.9732,-0.80310,0.09802,0.49268,-21.25191,-0.74809,-0.35115,N2
3.9889,-0.79077,0.07788,0.50757,-17.22137,-6.50382,-4.90076,N2
4.0152,-0.75110,0.07556,0.50940,-14.68702,-7.26718,-5.83206,N2
