time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.0,0.77869,0.69348,0.34363,12.16794,157.2061,11.26718,N2
0.02,0.7904203370786517,0.6889384269662922,0.349035393258427,3.3176093258427013,204.20173505617979,31.334250337078643,N2
0.04,0.7704701379310344,0.6743784827586207,0.3152893103448275,-6.851906827586217,260.90675986206907,48.31029379310346,N2
0.06,0.6898281818181816,0.6534345454545454,0.2651290909090908,-19.17696090909093,325.52532272727285,63.88757909090912,N2
0.08,0.5736108510638296,0.6262648936170212,0.23040468085106372,-31.999023404255347,384.79713914893637,76.26311148936172,N2
0.1,0.43425000000000014,0.591066,0.21689199999999992,-47.00763199999999,441.03817599999996,86.88244399999999,N2
0.12,0.27588402366863907,0.5508186390532543,0.21107343195266262,-64.30678733727811,493.690143372781,96.16974911242602,N2
0.14,0.11336292307692321,0.549665076923077,0.20616425641025632,-79.63498907692306,500.25954999999993,102.5416356923077,N2
0.16,-0.040074438642297185,0.5826139164490862,0.1793636292428199,-92.9284644125326,500.25955,106.44772992167103,N2
0.18,-0.06514841601392517,0.5923458572671889,0.17392411662315052,-95.17137128807659,500.25955,106.785228616188,N2
0.2,-0.09022239338555266,0.6020777980852916,0.16848460400348123,-97.41427816362055,500.25955,107.12272731070496,N2
0.22,-0.11529637075718015,0.6118097389033942,0.16304509138381196,-99.65718503916449,500.25955,107.46022600522194,N2
0.24,-0.1403703481288076,0.6215416797214969,0.15760557876414266,-101.90009191470845,500.25955,107.79772469973892,N2
0.26,-0.1654443255004351,0.6312736205395996,0.15216606614447337,-104.14299879025239,500.25955,108.13522339425587,N2
0.28,-0.18783862549800792,0.6386959163346614,0.14693360557768914,-106.17754974103586,500.25955,108.38173832669322,N2
0.3,-0.2044056905710491,0.6410956507304116,0.14215140106241694,-107.75900923638778,500.25955,108.4303996812749,N2
0.32,-0.22097275564409022,0.643495385126162,0.13736919654714475,-109.3404687317397,500.25955,108.47906103585656,N2
0.34,-0.2375398207171314,0.6458951195219124,0.13258699203187246,-110.92192822709163,500.25955,108.52772239043826,N2
0.36,-0.2541068857901726,0.6482948539176627,0.12780478751660027,-112.50338772244355,500.25955,108.57638374501992,N2
0.38,-0.2706739508632138,0.650694588313413,0.12302258300132797,-114.08484721779547,500.25955,108.6250450996016,N2
0.4,-0.28724101593625495,0.6530943227091633,0.11824037848605577,-115.66630671314739,500.25955,108.67370645418328,N2
0.42,-0.303808081009296,0.6554940571049137,0.11345817397078348,-117.24776620849931,500.25955,108.72236780876494,N2
0.44,-0.37066208955223867,0.6453539179104478,0.09927246268656718,-123.90212667910447,500.25955,108.43767585820896,N2
0.46,-0.45799135678391967,0.6140717587939698,0.08909341708542716,-133.00264361809047,500.25955,107.64179231155778,N2
0.48,-0.5734494117647057,0.5501082352941178,0.08693352941176465,-144.71396117647058,500.25955,105.03008294117647,N2
0.5,-0.6658122023809521,0.47093321428571466,0.07901196428571433,-156.14666553571425,500.25955,97.8584135119048,N2
0.52,-0.7270224873096445,0.4154607614213198,0.06325233502538068,-164.7670738071066,500.25955,95.98426786802031,N2
0.54,-0.7960194594594595,0.33143486486486545,0.03163378378378402,-174.21745283783775,483.8828018918914,101.56983391891892,N2
0.56,-0.872757520661157,0.29062537190082677,0.02375983471074391,-177.87760479338843,444.2804737190084,108.9228427272727,N2
0.58,-0.951829940828402,0.28581579881656816,0.03866378698224862,-178.75829384615386,413.8471349112426,115.58571295857988,N2
0.6,-1.026401369863013,0.2916050684931507,0.06786664383561625,-181.8007960273972,369.46177212328786,125.3568971917808,N2
0.62,-1.04538,0.30457836363636354,0.0788872727272727,-186.66149563636358,321.43789454545464,137.4226249090909,N2
0.64,-1.0449777536231883,0.31307840579710144,0.07663971014492746,-188.42328644927537,306.26518942028986,142.08231231884056,N2
0.66,-1.0436063768115942,0.31898420289855073,0.07484985507246375,-189.18111072463768,300.647859710145,144.23963115942027,N2
0.68,-1.042235,0.32488999999999996,0.07305999999999996,-189.93893499999996,295.03053,146.39695,N2
0.7000000000000001,-1.040863623188406,0.33079579710144924,0.07127014492753615,-190.69675927536233,289.41320028985507,148.5542688405797,N2
0.72,-1.0394922463768117,0.33670159420289847,0.06948028985507246,-191.4545835507246,283.7958705797102,150.7115876811594,N2
0.74,-1.037542723112128,0.34242789473684204,0.06729290617848968,-192.15685970251718,278.5864945995424,152.76870862700227,N2
0.76,-1.0337624027459955,0.3475857894736841,0.06384668192219681,-192.68323346300534,274.6689720976354,154.5085362395118,N2
0.78,-1.029982082379863,0.3527436842105263,0.060400457665903816,-193.2096072234935,270.75144959572845,156.24836385202136,N2
0.8,-1.0262017620137303,0.35790157894736835,0.056954233409610915,-193.73598098398168,266.8339270938215,157.98819146453087,N2
0.8200000000000001,-1.0224214416475974,0.3630594736842105,0.053508009153318055,-194.26235474446986,262.9164045919146,159.7280190770404,N2
0.84,-1.0186411212814648,0.3682173684210525,0.050061784897025174,-194.78872850495804,258.99888209000767,161.46784668954993,N2
0.86,-1.014860800915332,0.37337526315789465,0.04661556064073223,-195.3151022654462,255.08135958810067,163.2076743020595,N2
0.88,-1.0102243467336685,0.3772064572864321,0.033260238693467295,-195.88293959798997,250.8281766834171,165.63185755025123,N2
0.9,-1.0051941959798993,0.38042756281407036,0.015348178391959795,-196.469844120603,246.42063899497487,168.37074448492461,N2
0.92,-1.0001640452261307,0.3836486683417086,-0.002563881909547704,-197.05674864321608,242.01310130653266,171.10963141959797,N2
0.9400000000000001,-0.9951338944723618,0.3868697738693467,-0.020475942211055302,-197.64365316582916,237.6055636180904,173.84851835427136,N2
0.96,-0.9765169333333336,0.37558120000000006,-0.06461959999999964,-197.7593873333333,233.07154573333335,181.4206610666666,N2
0.98,-0.9544630693069309,0.34277000000000035,-0.1255503960396034,-195.90159534653466,234.37139198019796,191.22801841584152,N2
1.0,-0.9524796784565914,0.31024697749196156,-0.18045446945337593,-192.19916360128616,240.75913064308676,198.1696963987138,N2
1.02,-0.9657742268041275,0.28647773195876314,-0.22696958762886407,-187.9745076804121,247.73235020618546,202.81576201030924,N2
