time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.2028,-0.58582,-0.60156,0.40112,-2.12214,5.11450,-164.16794,N5
0.3957,-0.76184,-0.59790,0.36243,-0.83969,19.54198,-174.01527,N5
0.4167,-0.83606,-0.61523,0.37573,1.90840,16.45802,-192.30534,N5
0.4327,-0.78076,-0.60632,0.31836,-0.48855,-8.82443,-206.24428,N5
0.4626,-0.77808,-0.56201,0.31616,-4.07634,-43.64885,-216.61069,N5
0.4779,-0.68921,-0.51746,0.30261,-7.41985,-84.04580,-231.77100,N5
0.4932,-0.47437,-0.48206,0.24719,-11.75572,-135.29771,-245.03816,N5
0.5068,-0.07251,-0.46948,0.13281,-17.38931,-191.23665,-249.41985,N5
0.5224,0.45349,-0.46912,-0.03027,-23.67939,-244.36641,-243.63359,N5
0.5366,0.82056,-0.53748,-0.22290,-26.48855,-271.40457,-228.77863,N5
0.5506,0.93188,-0.63342,-0.34082,-19.03817,-260.04581,-212.74809,N5
0.5678,1.05640,-0.68750,-0.36414,-5.29771,-221.14503,-203.22137,N5
0.5840,1.17725,-0.72522,-0.34436,8.06107,-183.86259,-195.23665,N5
0.7233,1.17102,-0.76306,-0.25464,21.23664,-154.74809,-183.17557,N5
0.9349,1.11877,-0.77441,-0.09961,32.30534,-134.22900,-170.18321,N5
0.9591,1.08398,-0.78088,0.05872,37.26717,-126.35114,-155.78625,N5
0.9756,1.07336,-0.80920,0.15540,34.77863,-124.24428,-137.03816,N5
0.9904,1.04285,-0.86255,0.21558,29.60305,-123.61832,-117.64886,N5
1.0258,1.01306,-0.89954,0.25916,23.22137,-121.03817,-103.23664,N5
1.0406,0.99817,-0.90405,0.28015,16.04580,-115.54198,-92.48855,N5
1.0544,0.96838,-0.88892,0.24377,9.66412,-110.68702,-82.03053,N5
1.0788,0.90527,-0.86548,0.17114,5.16031,-109.93893,-72.48855,N5
1.0925,0.83521,-0.84314,0.07983,3.38931,-111.14503,-64.68702,N5
1.1064,0.78577,-0.83630,-0.00342,4.47328,-111.78626,-59.11450,N5
1.1197,0.79871,-0.81055,-0.02051,7.22137,-111.40458,-54.96183,N5
1.2378,0.81787,-0.80908,-0.02344,10.21374,-111.98473,-49.31298,N5
1.3651,0.84241,-0.81445,-0.00220,13.80153,-113.28244,-44.12214,N5
1.4414,0.86169,-0.82043,0.04382,16.94657,-114.94656,-38.48855,N5
1.4622,0.88062,-0.81323,0.08582,19.37405,-114.91603,-33.09924,N5
1.4766,0.87854,-0.79858,0.11304,20.93130,-112.03053,-28.42748,N5
1.4908,0.87573,-0.78491,0.12854,21.83206,-106.54962,-24.36641,N5
1.5187,0.86462,-0.77100,0.12170,22.42748,-98.21374,-20.79389,N5
1.5333,0.84192,-0.76880,0.11267,23.22137,-88.44275,-18.18321,N5
1.5469,0.81409,-0.77100,0.10266,24.65649,-76.68702,-16.51908,N5
1.5597,0.78052,-0.76538,0.10132,26.73282,-63.58779,-15.19084,N5
1.5723,0.77246,-0.76038,0.10791,28.90076,-50.45802,-14.16794,N5
1.5886,0.77930,-0.76306,0.11377,30.94657,-38.61069,-12.91603,N5
1.6029,0.78259,-0.76514,0.12939,32.53435,-28.97710,-11.25191,N5
1.6216,0.77344,-0.76782,0.14771,33.57252,-22.13741,-9.57252,N5
