time,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,label
0.2651,0.55310,-0.07935,0.74097,-15.70992,-22.70229,-6.16794,N3
0.2983,0.66772,-0.07617,0.62695,-7.95420,-35.78626,1.17557,N3
0.5354,0.66772,-0.07617,0.62695,-7.95420,-35.78626,1.17557,N3
0.5499,0.63977,-0.00623,0.58398,-1.58779,-28.62595,0.16794,N3
0.5648,0.64380,0.07800,0.65417,6.45802,-11.34351,-1.70992,N3
0.5802,0.77124,0.11267,0.89795,6.62595,5.83206,0.16794,N3
0.6094,0.81470,0.05042,1.07813,-0.06107,16.77863,10.51908,N3
0.6350,0.67566,-0.05457,1.02795,-7.66412,25.03817,16.18321,N3
0.6494,0.58496,-0.10425,0.98218,-10.33588,39.63359,6.90076,N3
0.6640,0.49170,-0.03918,0.87402,-16.33588,40.51908,-2.36641,N3
0.6982,0.41602,-0.00220,0.83215,-19.32825,26.51908,-0.56489,N3
0.7152,0.41846,0.04260,0.78259,-21.11450,8.00000,-0.76336,N3
0.8894,0.50183,0.09375,0.79675,-23.40458,-11.55725,1.52672,N3
0.9477,0.59766,0.10986,0.78394,-27.17557,-26.93130,8.36641,N3
0.9780,0.67529,0.11475,0.70923,-27.28244,-34.15267,15.80153,N3
1.3591,0.73267,0.11890,0.68542,-25.80153,-30.50382,17.72519,N3
1.5015,0.78491,0.08813,0.68494,-20.48855,-16.00000,18.38168,N3
1.5421,0.73560,0.10571,0.74890,-15.12977,5.69466,20.45802,N3
1.5691,0.61755,0.09546,0.80396,-10.00000,29.23664,19.87786,N3
1.5983,0.51196,0.07153,0.83350,-5.78626,45.16031,14.65649,N3
1.6220,0.46509,0.03503,0.82678,-4.00000,47.90840,8.27481,N3
1.6505,0.44275,-0.00659,0.81213,-3.45038,40.59542,5.37405,N3
1.6926,0.42773,-0.05872,0.76453,-2.87023,27.38931,5.57252,N3
2.0588,0.42200,-0.10974,0.72168,-0.35115,13.31298,5.08397,N3
2.3197,0.42297,-0.14539,0.72070,3.61832,2.24427,3.03817,N3
2.4853,0.41504,-0.15942,0.76770,7.41985,-5.26718,0.93130,N3
2.5084,0.41333,-0.17371,0.80591,9.20611,-8.96183,-0.76336,N3
2.5394,0.37366,-0.20276,0.80811,10.51908,-9.90840,-2.91603,N3
2.5582,0.33655,-0.24255,0.75647,12.85496,-8.59542,-8.32061,N3
2.5788,0.30273,-0.26599,0.60303,18.13741,-8.80916,-16.12214,N3
2.5948,0.27393,-0.25781,0.32104,26.71756,-7.40458,-25.17557,N3
2.6348,0.42908,-0.10889,0.74744,37.37405,-3.45038,-32.65649,N3
2.6518,0.49609,0.04126,1.05847,30.82443,-18.59542,-27.75573,N3
2.6731,0.61804,0.02026,1.19458,17.54198,-29.06870,-20.07634,N3
2.8569,0.75964,-0.11182,1.25684,3.29771,-33.49618,-18.07634,N3
3.1351,0.81189,-0.14978,1.18201,-8.22901,-32.80916,-13.81679,N3
3.2063,0.76685,-0.12561,1.05457,-14.38168,-20.80916,-12.01527,N3
3.2268,0.68201,-0.11792,0.99670,-14.58015,-2.62595,-14.74809,N3
3.2466,0.59766,-0.10388,0.95642,-13.78626,10.01527,-16.62595,N3
3.2680,0.54199,-0.07483,0.96716,-15.05344,12.44275,-15.12977,N3
3.2876,0.51331,-0.06006,0.96008,-18.73282,4.29008,-11.81679,N3
3.3223,0.51514,-0.05664,0.94580,-22.70229,-6.44275,-9.20611,N3
3.3432,0.55518,-0.03918,0.94116,-25.57252,-11.90840,-8.01527,N3
3.3752,0.59314,-0.04004,0.90515,-27.32825,-12.82443,-5.93893,N3
3.3931,0.61340,-0.05725,0.89880,-27.54198,-9.38931,-3.19084,N3
3.9378,0.61963,-0.07080,0.88489,-26.65649,-4.33588,-0.59542,N3
3.9580,0.60937,-0.08032,0.87024,-25.20611,0.94656,1.34351,N3
4.2823,0.58740,-0.08496,0.88464,-23.34351,7.38931,1.98473,N3
