x,y,label
1.5033216,-5.8955474,6
1.5590659,-0.8643583,6
2.1255112,-5.9062667,6
-0.60054547,1.9635637,6
1.441464,-5.0918736,6
-1.2405622,2.362997,6
1.4821998,-2.6400125,6
2.1425831,-6.3467526,6
-0.14669284,2.4832249,6
1.3841643,-3.2989824,6
-21.543821,-1.5330726,7
-18.717857,4.8695617,7
-19.367706,4.136828,7
-17.415665,1.697915,7
-17.820116,1.7140435,7
-16.541636,2.971598,7
-18.46043,4.76954,7
-20.920528,-0.9519622,7
-18.308485,1.7607446,7
-17.529524,1.3856784,7
-18.342962,1.2979252,7
-19.512865,0.88025653,7
-19.954126,3.2450898,7
-18.47924,4.1050544,7
-16.246403,2.7649925,7
-18.237398,0.5332405,7
-18.598255,0.9353263,7
-19.55315,0.85899377,7
-19.452051,0.92756814,7
-20.551014,0.45972547,7
-19.511488,0.7535833,7
-19.582804,0.09908329,7
-18.497454,-0.48541054,7
-18.61344,-0.021678861,7
-18.476885,0.95199245,7
-20.466389,0.060653966,7
-19.966982,3.196491,7
-16.086678,3.1559343,7
-17.348734,1.111924,7
-19.115068,0.41361144,7
-9.67573,-14.566987,8
-9.1772,-17.630238,8
-8.924315,-16.702122,8
-8.828459,-16.024445,8
-8.940093,-15.908127,8
-8.911615,-16.849325,8
-9.274013,-17.390133,8
-9.257227,-18.611021,8
-8.802643,-18.53481,8
-9.836872,-18.679482,8
-11.871927,-18.423025,8
-10.486387,-15.445652,8
-9.495795,-15.506467,8
-8.790527,-18.033106,8
-8.664065,-18.31255,8
-10.147958,-15.950557,8
-9.531212,-19.070633,8
-11.939332,-18.843271,8
-8.966132,-15.984888,8
-11.748641,-18.7351,8
-9.846999,-15.98268,8
-8.820984,-17.179306,8
-8.947578,-18.509722,8
-12.121517,-18.577847,8
-8.7127075,-16.898201,8
-11.077797,-17.45794,8
-10.768274,-15.637938,8
-10.644667,-16.969324,8
-8.98333,-18.37126,8
-12.410904,-15.587227,8
-31.342285,-25.396936,15
-31.932573,-25.244865,15
-32.89933,-25.352716,15
-32.83337,-24.95159,15
-31.63165,-25.315252,15
-31.827478,-26.095291,15
-31.978739,-24.549553,15
-33.79148,-25.049057,15
-31.489294,-26.306404,15
-31.862644,-25.619997,15
-31.862684,-26.167578,15
-30.99078,-25.82557,15
-33.595024,-26.251625,15
-32.29244,-25.820774,15
-32.278473,-24.983173,15
-31.150867,-26.769728,15
-31.408207,-26.662392,15
-31.554436,-26.695892,15
-30.895636,-26.564651,15
-33.280632,-25.806028,15
-33.70202,-26.13418,15
-32.15499,-26.806324,15
-34.064533,-26.187035,15
-33.040115,-26.811806,15
-31.684118,-26.827652,15
-33.818924,-24.891941,15
-32.585243,-26.36304,15
-33.961185,-25.685152,15
-33.371845,-26.736204,15
-33.10492,-26.344774,15
5.519853,-51.560043,16
3.9488134,-46.30873,16
5.7104716,-50.504284,16
4.0824804,-46.669937,16
4.412846,-51.73494,16
3.9290917,-47.51305,16
5.989671,-50.31797,16
3.5980563,-47.780003,16
5.6777453,-50.499332,16
4.9570208,-48.990463,16
4.381532,-50.40664,16
4.2025747,-51.658234,16
4.4848094,-46.84986,16
6.3909254,-49.718395,16
3.992414,-51.833775,16
3.5608473,-47.440052,16
4.581551,-50.656666,16
4.621044,-52.224438,16
4.762685,-48.71546,16
5.1830297,-51.089497,16
4.8385377,-50.84257,16
4.468828,-49.61692,16
6.923504,-48.604996,16
4.9993057,-52.025448,16
4.8030243,-52.095875,16
3.8962808,-51.243675,16
5.366028,-47.925766,16
5.4884944,-50.806076,16
4.9154806,-51.517475,16
4.6246057,-51.661594,16
17.257465,10.306068,17
16.645481,8.062514,17
16.281025,8.029237,17
18.718601,8.78336,17
16.779894,9.32807,17
18.976723,7.898137,17
18.125183,9.251456,17
18.55391,8.016647,17
17.631725,7.987371,17
17.534868,7.582863,17
17.371977,8.922707,17
16.985605,9.49837,17
18.124361,8.850168,17
17.723877,9.884566,17
17.752132,8.2102,17
18.83128,9.529871,17
18.553795,8.901653,17
17.956873,7.882606,17
17.918634,8.253991,17
17.74186,8.933232,17
17.953325,10.049407,17
18.611086,10.266779,17
19.258692,9.564782,17
18.401398,8.574249,17
17.778852,9.3755245,17
17.635103,9.087382,17
18.06145,10.219274,17
17.875347,9.513785,17
17.403006,9.646786,17
16.086716,7.8654475,17
11.486743,27.30719,18
16.419567,31.128435,18
14.48058,29.321281,18
11.452124,30.698706,18
12.071145,31.153242,18
11.615204,31.410038,18
12.254008,31.335514,18
10.664049,29.63256,18
14.271075,27.544926,18
11.632487,28.725212,18
12.147565,29.884539,18
11.756724,31.647104,18
14.499759,29.20843,18
14.365792,27.539047,18
13.646757,27.637508,18
12.067943,31.082144,18
